12,1,1,1,1,4,1,5,1,1,1,8,1
9,1,2,2,2,1,3,2,3,6
20,0,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1
14,0,1,2,1,1,1,1,1,2,2,7,1,4,2
0
20,0,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,3,1,1,2
21,0,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1
21,0,1,1,1,1,1,4,1,2,1,1,1,2,1,1,1,1,1,1,2,1
12,1,5,3,1,1,4,2,1,3,1,1,2
17,1,2,1,1,1,1,1,4,1,2,1,1,2,3,2,1,1
20,1,1,1,2,1,1,1,2,1,1,1,2,1,3,2,1,1,1,1,1
14,2,3,3,3,1,1,1,3,2,1,1,1,1,2
10,0,3,3,1,2,4,6,2,3,1
20,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2
6,3,2,1,12,2,2
11,1,2,2,2,1,3,3,4,1,2,2
